epoch,accuracy,loss,val_accuracy,val_loss
0,0.6272189617156982,0.987423300743103,0.9382715821266174,0.2612733542919159
1,0.8224852085113525,0.5725442171096802,0.9320987462997437,0.27275434136390686
2,0.9023668766021729,0.37968504428863525,0.9259259104728699,0.27737632393836975
3,0.9349112510681152,0.28125694394111633,0.9320987462997437,0.27630677819252014
4,0.9556213021278381,0.2632282078266144,0.9320987462997437,0.27768921852111816
5,0.9437869787216187,0.24779722094535828,0.9259259104728699,0.28267669677734375
6,0.973372757434845,0.21144497394561768,0.9197530746459961,0.29076963663101196
7,0.9674556255340576,0.16895398497581482,0.9135802388191223,0.3059900403022766
8,0.9881656765937805,0.12258055806159973,0.9012345671653748,0.32373860478401184
9,0.9792899489402771,0.13704903423786163,0.8888888955116272,0.3410828411579132
10,0.9792899489402771,0.13220934569835663,0.8765432238578796,0.35731378197669983
11,0.9852070808410645,0.11852750927209854,0.8888888955116272,0.3626266419887543
12,0.9852070808410645,0.09238174557685852,0.8827160596847534,0.36702585220336914
13,0.9822485446929932,0.10540572553873062,0.8765432238578796,0.364975243806839
14,0.9852070808410645,0.08641011267900467,0.8765432238578796,0.3552326560020447
15,0.9792899489402771,0.10590851306915283,0.8703703880310059,0.34991970658302307
16,0.9822485446929932,0.08435574173927307,0.8703703880310059,0.34425392746925354
17,0.9970414042472839,0.06549900770187378,0.8703703880310059,0.3349236845970154
18,0.9940828680992126,0.06351960450410843,0.8703703880310059,0.3298829197883606
19,0.9911242723464966,0.07655486464500427,0.8888888955116272,0.29602864384651184
20,0.9911242723464966,0.05232778936624527,0.895061731338501,0.28859245777130127
21,0.9881656765937805,0.06286845356225967,0.9074074029922485,0.2704584002494812
22,0.9940828680992126,0.052906595170497894,0.9135802388191223,0.24630725383758545
23,0.9911242723464966,0.0574834980070591,0.9135802388191223,0.22861890494823456
24,0.9940828680992126,0.053226105868816376,0.9135802388191223,0.23092037439346313
25,1.0,0.03514672815799713,0.9135802388191223,0.2238924503326416
26,0.9970414042472839,0.037896301597356796,0.9135802388191223,0.2168877273797989
27,0.9940828680992126,0.04081815481185913,0.9197530746459961,0.20319432020187378
28,0.9970414042472839,0.04042191803455353,0.9197530746459961,0.19737698137760162
29,1.0,0.03188616409897804,0.9320987462997437,0.1834138035774231
30,0.9970414042472839,0.04197835549712181,0.9259259104728699,0.18440558016300201
