epoch,accuracy,loss,val_accuracy,val_loss
0,0.6514161229133606,1.4007611274719238,0.8976744413375854,0.4349173605442047
1,0.7603485584259033,0.9150074124336243,0.8790697455406189,0.4565827250480652
2,0.8344226479530334,0.7392434477806091,0.8744186162948608,0.4588533341884613
3,0.8649237751960754,0.5995709300041199,0.8604651093482971,0.4799441695213318
4,0.9041394591331482,0.5157010555267334,0.8604651093482971,0.5237795114517212
5,0.8954248428344727,0.4446450173854828,0.8604651093482971,0.5765393376350403
6,0.9084967374801636,0.400468647480011,0.8511627912521362,0.6170811057090759
7,0.9172113537788391,0.34945419430732727,0.8604651093482971,0.6482902765274048
8,0.9281045794487,0.3128296136856079,0.8465116024017334,0.6861279010772705
9,0.9368191957473755,0.2557848393917084,0.8418604731559753,0.7169527411460876
10,0.9411764740943909,0.2387697696685791,0.8418604731559753,0.7112411260604858
11,0.9389978051185608,0.22506766021251678,0.8372092843055725,0.7064825296401978
12,0.9411764740943909,0.2094285786151886,0.8372092843055725,0.6757670044898987
13,0.9477124214172363,0.18146634101867676,0.8372092843055725,0.6411489248275757
14,0.9477124214172363,0.19857516884803772,0.8418604731559753,0.5829823613166809
15,0.9716775417327881,0.15289843082427979,0.8465116024017334,0.5260769724845886
16,0.9586056470870972,0.16201038658618927,0.8604651093482971,0.4806916117668152
17,0.9607843160629272,0.14877569675445557,0.8604651093482971,0.4585615396499634
18,0.9629629850387573,0.1334410011768341,0.8651162981987,0.4200383722782135
19,0.9651415944099426,0.13532663881778717,0.8790697455406189,0.3852814733982086
20,0.9738562107086182,0.11819703131914139,0.8790697455406189,0.36874470114707947
21,0.9760348796844482,0.10858550667762756,0.8930232524871826,0.35597652196884155
22,0.9803921580314636,0.09951867163181305,0.8976744413375854,0.3379848003387451
23,0.9738562107086182,0.10149375349283218,0.9116278886795044,0.32346710562705994
24,0.9825708270072937,0.08506882190704346,0.9162790775299072,0.30507656931877136
25,0.984749436378479,0.09396497160196304,0.9255813956260681,0.30489373207092285
26,0.9825708270072937,0.07765386253595352,0.930232584476471,0.29532891511917114
27,0.9869281053543091,0.0676601231098175,0.930232584476471,0.29021087288856506
28,0.984749436378479,0.07638874650001526,0.934883713722229,0.28634145855903625
29,0.9934640526771545,0.06648597866296768,0.934883713722229,0.28455907106399536
30,0.9869281053543091,0.06772895157337189,0.9395349025726318,0.28538277745246887
31,0.9869281053543091,0.06199343502521515,0.930232584476471,0.281747430562973
32,0.9912853837013245,0.06073203310370445,0.9255813956260681,0.2869567573070526
33,0.9891067743301392,0.06361425668001175,0.9255813956260681,0.28546157479286194
34,0.9891067743301392,0.054014161229133606,0.930232584476471,0.28084734082221985
35,1.0,0.04040362685918808,0.9255813956260681,0.2832355201244354
36,0.9978213310241699,0.04456723853945732,0.9255813956260681,0.28871315717697144
37,0.9934640526771545,0.04243716225028038,0.9255813956260681,0.2876279652118683
38,0.9912853837013245,0.046515192836523056,0.930232584476471,0.2915632426738739
39,0.9978213310241699,0.044431429356336594,0.9255813956260681,0.2877004146575928
40,0.9978213310241699,0.036583688110113144,0.9255813956260681,0.2943379580974579
41,0.9956427216529846,0.03943237289786339,0.934883713722229,0.29848629236221313
42,0.9978213310241699,0.029299598187208176,0.934883713722229,0.29794415831565857
43,0.9956427216529846,0.03743618354201317,0.934883713722229,0.29382187128067017
44,0.9978213310241699,0.03405361622571945,0.934883713722229,0.2902348041534424
45,0.9978213310241699,0.029528550803661346,0.9255813956260681,0.28845566511154175
46,0.9956427216529846,0.032217610627412796,0.9255813956260681,0.2830430269241333
47,0.9978213310241699,0.03074473887681961,0.934883713722229,0.2887513339519501
48,0.9912853837013245,0.0421774759888649,0.934883713722229,0.27783629298210144
49,0.9978213310241699,0.03294442221522331,0.934883713722229,0.31169393658638
50,0.9978213310241699,0.02268213778734207,0.930232584476471,0.3168223202228546
51,1.0,0.021359117701649666,0.934883713722229,0.3048030436038971
52,1.0,0.020242838189005852,0.930232584476471,0.29810428619384766
53,1.0,0.018908724188804626,0.934883713722229,0.29743531346321106
54,1.0,0.01977149397134781,0.934883713722229,0.3036612570285797
55,0.9978213310241699,0.02550335042178631,0.930232584476471,0.311623215675354
56,0.9956427216529846,0.02423214726150036,0.9255813956260681,0.3153768479824066
57,1.0,0.018956933170557022,0.9255813956260681,0.3167456090450287
58,0.9978213310241699,0.021068481728434563,0.9255813956260681,0.32482999563217163
59,1.0,0.018070563673973083,0.9255813956260681,0.3183709681034088
60,1.0,0.017571717500686646,0.9255813956260681,0.3152005672454834
