epoch,accuracy,loss,val_accuracy,val_loss
0,0.6836283206939697,1.286093831062317,0.8828828930854797,0.48596376180648804
1,0.8053097128868103,0.817259669303894,0.8783783912658691,0.5005605220794678
2,0.8606194853782654,0.6934604644775391,0.869369387626648,0.5048593282699585
3,0.8871681690216064,0.5315690636634827,0.8558558821678162,0.5275653600692749
4,0.8938053250312805,0.4694947302341461,0.8513513803482056,0.5657568573951721
5,0.9092920422554016,0.37673982977867126,0.8423423171043396,0.6268244385719299
6,0.9292035102844238,0.31569740176200867,0.8288288116455078,0.6858430504798889
7,0.9402654767036438,0.28112325072288513,0.815315306186676,0.7488107681274414
8,0.9336283206939697,0.24727176129817963,0.8108108043670654,0.7779431939125061
9,0.9491150379180908,0.21496833860874176,0.8063063025474548,0.8064430952072144
10,0.9535398483276367,0.18355393409729004,0.8018018007278442,0.8306773900985718
11,0.9557521939277649,0.17803336679935455,0.7972972989082336,0.8487152457237244
12,0.9601770043373108,0.1605452597141266,0.8063063025474548,0.8189584016799927
13,0.971238911151886,0.1640194058418274,0.8108108043670654,0.8110369443893433
14,0.980088472366333,0.1263459324836731,0.8198198080062866,0.7593114376068115
15,0.9668141603469849,0.1389191895723343,0.8243243098258972,0.6840027570724487
16,0.980088472366333,0.11748264729976654,0.8333333134651184,0.6212395429611206
17,0.9734513163566589,0.11631686985492706,0.8468468189239502,0.5910298824310303
18,0.9778761267662048,0.09884680807590485,0.8513513803482056,0.5394225120544434
19,0.9734513163566589,0.10631410777568817,0.8513513803482056,0.4908260703086853
20,0.98893803358078,0.08417022228240967,0.869369387626648,0.4468337297439575
21,0.9845132827758789,0.09179261326789856,0.8783783912658691,0.4167943298816681
22,0.9867256879806519,0.08922521024942398,0.8828828930854797,0.39480161666870117
23,0.9867256879806519,0.08290877938270569,0.8918918967247009,0.3756408095359802
24,0.9933628439903259,0.06920655816793442,0.8873873949050903,0.37448179721832275
25,0.997787594795227,0.06038172170519829,0.9009009003639221,0.36890631914138794
26,0.9867256879806519,0.06316439807415009,0.9099099040031433,0.36484861373901367
27,0.980088472366333,0.07775799930095673,0.9009009003639221,0.35242512822151184
28,0.98893803358078,0.05990198999643326,0.9009009003639221,0.34653031826019287
29,0.9933628439903259,0.04938729107379913,0.9009009003639221,0.3491208255290985
30,0.9955752491950989,0.0544956773519516,0.9099099040031433,0.3425336182117462
31,0.9867256879806519,0.04981720447540283,0.9099099040031433,0.342384397983551
32,0.997787594795227,0.04608967900276184,0.9054054021835327,0.3520766794681549
33,0.997787594795227,0.04968966543674469,0.8963963985443115,0.34995922446250916
34,0.9867256879806519,0.04726823419332504,0.9009009003639221,0.34566250443458557
35,0.9955752491950989,0.03886806592345238,0.9009009003639221,0.3495084345340729
36,1.0,0.03332497552037239,0.9054054021835327,0.35519227385520935
37,0.9955752491950989,0.0429326668381691,0.9144144058227539,0.35396188497543335
38,0.9955752491950989,0.03907400369644165,0.9144144058227539,0.35470879077911377
39,0.997787594795227,0.03054104372859001,0.9099099040031433,0.35464832186698914
40,0.9955752491950989,0.04365210980176926,0.9009009003639221,0.3625817596912384
41,0.9955752491950989,0.034599192440509796,0.8963963985443115,0.3566737174987793
42,1.0,0.026155676692724228,0.9009009003639221,0.36548134684562683
43,0.997787594795227,0.03378172218799591,0.8963963985443115,0.3583498001098633
44,0.991150438785553,0.04627145081758499,0.9054054021835327,0.332689106464386
45,1.0,0.030172159895300865,0.9054054021835327,0.3334386348724365
46,0.997787594795227,0.02882927469909191,0.9144144058227539,0.33713972568511963
47,0.9933628439903259,0.039352141320705414,0.8828828930854797,0.3423241376876831
48,0.9955752491950989,0.030391758307814598,0.8963963985443115,0.35449010133743286
49,0.997787594795227,0.025638433173298836,0.9054054021835327,0.3581080436706543
50,1.0,0.02225376106798649,0.9009009003639221,0.37746450304985046
51,1.0,0.021029634401202202,0.9054054021835327,0.3767619729042053
52,0.997787594795227,0.02241840958595276,0.9054054021835327,0.3817730247974396
53,1.0,0.01754024252295494,0.9054054021835327,0.3825301229953766
54,1.0,0.01599019579589367,0.9054054021835327,0.3838297724723816
55,1.0,0.01727726310491562,0.9189189076423645,0.3735737204551697
56,0.997787594795227,0.021082237362861633,0.9099099040031433,0.37360721826553345
