epoch,accuracy,loss,val_accuracy,val_loss
0,0.6984667778015137,1.0196514129638672,0.8975265026092529,0.30195578932762146
1,0.8586030602455139,0.4700126051902771,0.9010600447654724,0.31287652254104614
2,0.8858603239059448,0.361081600189209,0.8975265026092529,0.3229348957538605
3,0.9284497499465942,0.2765342891216278,0.8939929604530334,0.35431376099586487
4,0.9318568706512451,0.24375499784946442,0.8833922147750854,0.4154360592365265
5,0.945485532283783,0.21533356606960297,0.869257926940918,0.4549463391304016
6,0.9625213146209717,0.16481539607048035,0.8657243847846985,0.4614260494709015
7,0.9659284353256226,0.13854257762432098,0.851590096950531,0.49008652567863464
8,0.9676320552825928,0.1253678947687149,0.8480565547943115,0.48371800780296326
9,0.9659284353256226,0.13287116587162018,0.8586572408676147,0.4471038579940796
10,0.9761499166488647,0.10243801772594452,0.869257926940918,0.4115995466709137
11,0.9880749583244324,0.0779614970088005,0.879858672618866,0.37153276801109314
12,0.9880749583244324,0.06792394071817398,0.8904593586921692,0.3429507613182068
13,0.9829642176628113,0.0668819397687912,0.9010600447654724,0.2823558449745178
14,0.9880749583244324,0.05929672718048096,0.9045936465263367,0.24222247302532196
15,0.991482138633728,0.05294477567076683,0.9116607904434204,0.21743538975715637
16,0.991482138633728,0.05349715054035187,0.9293286204338074,0.18853746354579926
17,0.9931856989860535,0.0443841777741909,0.9469964504241943,0.15440459549427032
18,0.9846677780151367,0.049248289316892624,0.9540635943412781,0.1318296492099762
19,0.9931856989860535,0.037900328636169434,0.9575971961021423,0.11924824863672256
20,0.9931856989860535,0.034858521074056625,0.9540635943412781,0.12691496312618256
21,0.9931856989860535,0.03518027439713478,0.9611307382583618,0.11117056012153625
22,0.9982964396476746,0.03010709211230278,0.9575971961021423,0.09949249774217606
23,0.9965928196907043,0.02855970524251461,0.9681978821754456,0.10035843402147293
24,0.9982964396476746,0.022476721554994583,0.9752650260925293,0.09589456766843796
25,0.991482138633728,0.03380111977458,0.971731424331665,0.08623842149972916
26,0.9965928196907043,0.024124300107359886,0.971731424331665,0.08352849632501602
27,0.9948892593383789,0.02831360511481762,0.971731424331665,0.08606311678886414
28,0.9982964396476746,0.018996184691786766,0.9752650260925293,0.07963576167821884
29,0.9965928196907043,0.022058911621570587,0.971731424331665,0.08493829518556595
30,0.9948892593383789,0.021115398034453392,0.9752650260925293,0.07685565948486328
31,0.9982964396476746,0.023251106962561607,0.982332170009613,0.07413521409034729
32,1.0,0.014347901567816734,0.9752650260925293,0.07437078654766083
33,0.9982964396476746,0.016379158943891525,0.9787985682487488,0.07044218480587006
34,1.0,0.014149198308587074,0.982332170009613,0.06714402884244919
35,1.0,0.009913832880556583,0.982332170009613,0.06629417836666107
36,0.9982964396476746,0.01103915087878704,0.971731424331665,0.07276072353124619
37,1.0,0.010217839851975441,0.9787985682487488,0.06972983479499817
38,1.0,0.0071977064944803715,0.9858657121658325,0.06445122510194778
39,1.0,0.012557013891637325,0.9893993139266968,0.06434682756662369
40,1.0,0.009615255519747734,0.9893993139266968,0.06505735218524933
41,0.9965928196907043,0.018163278698921204,0.9787985682487488,0.06502082943916321
42,0.9982964396476746,0.0086143147200346,0.9787985682487488,0.06309016048908234
43,1.0,0.009438950568437576,0.9752650260925293,0.06616497039794922
44,0.9982964396476746,0.010119170881807804,0.9752650260925293,0.06760746240615845
45,0.9982964396476746,0.00851299986243248,0.9787985682487488,0.06478701531887054
46,0.9982964396476746,0.009311547502875328,0.9787985682487488,0.07043131440877914
47,1.0,0.00529826944693923,0.9752650260925293,0.06516890972852707
48,1.0,0.004652488045394421,0.9787985682487488,0.0649881511926651
49,1.0,0.009921220131218433,0.9787985682487488,0.06286075711250305
50,1.0,0.004849654622375965,0.9787985682487488,0.06317013502120972
51,0.9982964396476746,0.014108533971011639,0.982332170009613,0.06091199442744255
52,0.9982964396476746,0.008077792823314667,0.9858657121658325,0.061223775148391724
53,0.9965928196907043,0.012346270494163036,0.9858657121658325,0.06312514841556549
54,0.9982964396476746,0.008675970137119293,0.9858657121658325,0.06069988012313843
55,0.9948892593383789,0.00935167632997036,0.982332170009613,0.06803981214761734
56,1.0,0.004752553999423981,0.982332170009613,0.07340337336063385
57,1.0,0.0042861513793468475,0.982332170009613,0.0673365443944931
58,0.9982964396476746,0.005226246081292629,0.9893993139266968,0.058719452470541
59,1.0,0.004708390217274427,0.9893993139266968,0.057831358164548874
60,1.0,0.0036856653168797493,0.9858657121658325,0.057590052485466
61,1.0,0.004422217607498169,0.9858657121658325,0.05770614370703697
62,1.0,0.0036005410365760326,0.9858657121658325,0.05882713571190834
63,1.0,0.005252608098089695,0.982332170009613,0.05978355184197426
64,1.0,0.004995299037545919,0.9858657121658325,0.06048060208559036
65,0.9982964396476746,0.007228439673781395,0.9858657121658325,0.05492204800248146
66,1.0,0.0070816767401993275,0.9858657121658325,0.05044630914926529
67,1.0,0.004248110577464104,0.982332170009613,0.05118715018033981
68,1.0,0.004016165621578693,0.982332170009613,0.05362316593527794
69,1.0,0.003758865175768733,0.9858657121658325,0.05282050371170044
