epoch,accuracy,loss,val_accuracy,val_loss
0,0.6858638525009155,1.0609564781188965,0.8855218887329102,0.3763948976993561
1,0.8446771502494812,0.48649120330810547,0.872053861618042,0.40126678347587585
2,0.9022687673568726,0.35446077585220337,0.8653198480606079,0.4277094900608063
3,0.9179755449295044,0.29090172052383423,0.8383838534355164,0.5029100179672241
4,0.9406631588935852,0.22603587806224823,0.8350168466567993,0.581531286239624
5,0.9406631588935852,0.19931656122207642,0.8249158263206482,0.6269875168800354
6,0.963350772857666,0.15698674321174622,0.8215488195419312,0.6735378503799438
7,0.9738219976425171,0.12030451744794846,0.8148148059844971,0.7118120193481445
8,0.9720767736434937,0.12355728447437286,0.8181818127632141,0.7009610533714294
9,0.9842932224273682,0.0858478918671608,0.8282828330993652,0.6637699604034424
10,0.9808027744293213,0.09019835293292999,0.8383838534355164,0.5973142981529236
11,0.9773123860359192,0.0989769920706749,0.8484848737716675,0.5322871208190918
12,0.9895287752151489,0.06326323747634888,0.8585858345031738,0.47704964876174927
13,0.9895287752151489,0.05371308699250221,0.875420868396759,0.4246346056461334
14,0.9895287752151489,0.057852745056152344,0.8821548819541931,0.3676929473876953
15,0.9895287752151489,0.055045198649168015,0.8922559022903442,0.3300260305404663
16,0.9930192232131958,0.043678220361471176,0.9124578833580017,0.28102877736091614
17,0.9947643876075745,0.0447479747235775,0.9292929172515869,0.23037485778331757
18,0.9965096116065979,0.03806724026799202,0.936026930809021,0.2214917540550232
19,0.9930192232131958,0.03698311746120453,0.9427609443664551,0.2210732102394104
20,0.9947643876075745,0.03590497002005577,0.9461279511451721,0.21104082465171814
21,0.9982547760009766,0.023595105856657028,0.9528619647026062,0.1926356852054596
22,0.9982547760009766,0.02255850099027157,0.9528619647026062,0.1893516629934311
23,0.9930192232131958,0.02196408435702324,0.9528619647026062,0.19087857007980347
24,0.9895287752151489,0.03754664957523346,0.9595959782600403,0.18555626273155212
25,0.9947643876075745,0.02887534722685814,0.9595959782600403,0.18699641525745392
26,0.9982547760009766,0.016927674412727356,0.9595959782600403,0.1873777210712433
27,0.9930192232131958,0.030631011351943016,0.9629629850387573,0.1839820295572281
28,0.9947643876075745,0.023424649611115456,0.9663299918174744,0.17827573418617249
29,0.9965096116065979,0.01952996850013733,0.9562289714813232,0.17290279269218445
30,0.9965096116065979,0.021800553426146507,0.9595959782600403,0.17080703377723694
31,0.9982547760009766,0.012685569934546947,0.9629629850387573,0.16360236704349518
32,1.0,0.011645717546343803,0.9629629850387573,0.15608899295330048
33,1.0,0.014415347948670387,0.9629629850387573,0.16033793985843658
34,0.9965096116065979,0.017577126622200012,0.9629629850387573,0.1664804071187973
35,0.9965096116065979,0.01577877253293991,0.9562289714813232,0.16759540140628815
36,0.9965096116065979,0.01753748394548893,0.9629629850387573,0.16300103068351746
37,1.0,0.00997404009103775,0.9663299918174744,0.15933501720428467
38,1.0,0.010276884771883488,0.9629629850387573,0.16589140892028809
39,1.0,0.008804228156805038,0.9629629850387573,0.16513623297214508
40,0.9965096116065979,0.011648854240775108,0.9629629850387573,0.1659395694732666
41,0.9982547760009766,0.012187021784484386,0.9595959782600403,0.17360945045948029
42,1.0,0.008496853522956371,0.9663299918174744,0.1639166623353958
43,1.0,0.006884826812893152,0.9663299918174744,0.16274967789649963
44,0.9982547760009766,0.008864611387252808,0.9629629850387573,0.1602107733488083
45,1.0,0.008168304339051247,0.9629629850387573,0.15664421021938324
46,1.0,0.005894205532968044,0.9629629850387573,0.15595072507858276
47,0.9982547760009766,0.006583782844245434,0.9629629850387573,0.15531344711780548
48,1.0,0.00830008927732706,0.9629629850387573,0.1574995219707489
49,1.0,0.0052869925275444984,0.9562289714813232,0.15740111470222473
50,1.0,0.004478061571717262,0.9629629850387573,0.15878617763519287
51,1.0,0.005956016015261412,0.9629629850387573,0.15621823072433472
52,1.0,0.004686832893639803,0.9629629850387573,0.152605339884758
53,1.0,0.004793772008270025,0.9595959782600403,0.15554949641227722
54,1.0,0.004269671160727739,0.9629629850387573,0.15245655179023743
55,1.0,0.0032792885322123766,0.9629629850387573,0.15050393342971802
56,1.0,0.0052665541879832745,0.9629629850387573,0.14851239323616028
57,1.0,0.004606651607900858,0.9663299918174744,0.14792431890964508
58,1.0,0.004630611278116703,0.9663299918174744,0.15448734164237976
