epoch,accuracy,loss,val_accuracy,val_loss
0,0.6719022393226624,1.0978608131408691,0.872053861618042,0.4061492681503296
1,0.820244312286377,0.561393141746521,0.8619528412818909,0.4244978427886963
2,0.8917975425720215,0.3610001802444458,0.8484848737716675,0.44038036465644836
3,0.9249563813209534,0.3134661316871643,0.8451178669929504,0.48929542303085327
4,0.9493891596794128,0.24303217232227325,0.8249158263206482,0.5600606799125671
5,0.9546247720718384,0.19027291238307953,0.8181818127632141,0.6136736869812012
6,0.9528796076774597,0.17421115934848785,0.81144779920578,0.6647672057151794
7,0.970331609249115,0.13452458381652832,0.81144779920578,0.6591191291809082
8,0.9720767736434937,0.14529912173748016,0.8215488195419312,0.6318485140800476
9,0.9738219976425171,0.12437308579683304,0.8350168466567993,0.5872493982315063
10,0.9808027744293213,0.10412310808897018,0.8417508602142334,0.5439875721931458
11,0.9738219976425171,0.11965809017419815,0.8552188277244568,0.48098939657211304
12,0.9825479984283447,0.07345493882894516,0.8855218887329102,0.3906535506248474
13,0.9860383868217468,0.06847839802503586,0.9023569226264954,0.3424395024776459
14,0.9895287752151489,0.06787750869989395,0.9057239294052124,0.31770607829093933
15,0.9895287752151489,0.05373179540038109,0.9225589036941528,0.27246037125587463
16,0.9877836108207703,0.05695318430662155,0.9292929172515869,0.24858319759368896
17,0.9842932224273682,0.05944916233420372,0.936026930809021,0.2254180610179901
18,0.9982547760009766,0.03926843777298927,0.939393937587738,0.21246713399887085
19,0.9982547760009766,0.03239397332072258,0.9427609443664551,0.19441857933998108
20,1.0,0.032574351876974106,0.9528619647026062,0.18776507675647736
21,0.9965096116065979,0.03977007418870926,0.9629629850387573,0.1823311746120453
22,0.9930192232131958,0.03245215490460396,0.9562289714813232,0.177996426820755
23,0.9982547760009766,0.022897716611623764,0.9528619647026062,0.18968108296394348
24,0.9965096116065979,0.030854497104883194,0.9663299918174744,0.1742749661207199
25,0.9982547760009766,0.022978227585554123,0.9629629850387573,0.16092659533023834
26,1.0,0.01721837930381298,0.9663299918174744,0.15875591337680817
27,1.0,0.02125212363898754,0.9595959782600403,0.16701875627040863
28,0.9982547760009766,0.017650537192821503,0.9595959782600403,0.16873113811016083
29,0.9965096116065979,0.02527550421655178,0.9629629850387573,0.16182555258274078
30,0.9912739992141724,0.033610761165618896,0.9562289714813232,0.1687067449092865
31,1.0,0.020150382071733475,0.9629629850387573,0.168659046292305
32,0.9982547760009766,0.01635884866118431,0.9663299918174744,0.1705356389284134
33,1.0,0.013259331695735455,0.9629629850387573,0.1668098121881485
34,0.9982547760009766,0.020606176927685738,0.9629629850387573,0.1687297821044922
35,0.9965096116065979,0.013418144546449184,0.9663299918174744,0.1602039635181427
36,0.9965096116065979,0.016201190650463104,0.9696969985961914,0.16504915058612823
37,1.0,0.012285767123103142,0.9629629850387573,0.17174288630485535
38,0.9965096116065979,0.01865367591381073,0.9595959782600403,0.17592450976371765
39,0.9982547760009766,0.012006804347038269,0.9696969985961914,0.1634678840637207
40,1.0,0.008693162351846695,0.9696969985961914,0.15586845576763153
41,1.0,0.00887585710734129,0.9696969985961914,0.15496943891048431
42,0.9982547760009766,0.011851265095174313,0.9696969985961914,0.1594889611005783
43,0.9947643876075745,0.01765536330640316,0.9696969985961914,0.16198334097862244
44,1.0,0.010548065416514874,0.9730639457702637,0.15380363166332245
45,0.9982547760009766,0.012513618916273117,0.9696969985961914,0.15352661907672882
46,1.0,0.008788752369582653,0.9663299918174744,0.15959888696670532
47,0.9982547760009766,0.007113552652299404,0.9663299918174744,0.15530069172382355
48,1.0,0.00843569915741682,0.9663299918174744,0.15750263631343842
49,0.9982547760009766,0.010057279840111732,0.9663299918174744,0.15651631355285645
50,0.9982547760009766,0.012947497889399529,0.9663299918174744,0.16141653060913086
51,0.9965096116065979,0.011793253943324089,0.9696969985961914,0.16016410291194916
52,1.0,0.00578218512237072,0.9663299918174744,0.15075840055942535
53,1.0,0.004565913695842028,0.9663299918174744,0.15077754855155945
54,1.0,0.005825864616781473,0.9663299918174744,0.1518677920103073
55,1.0,0.00439611217007041,0.9663299918174744,0.1511285901069641
56,1.0,0.005566425155848265,0.9696969985961914,0.15453118085861206
57,1.0,0.004426997620612383,0.9663299918174744,0.15233954787254333
58,0.9982547760009766,0.009874904528260231,0.9663299918174744,0.1563420593738556
59,1.0,0.00506787933409214,0.9663299918174744,0.158888578414917
60,1.0,0.004277416970580816,0.9663299918174744,0.16004538536071777
61,1.0,0.005096907261759043,0.9663299918174744,0.15884225070476532
62,0.9982547760009766,0.010123459622263908,0.9696969985961914,0.1781974881887436
63,0.9982547760009766,0.006835198495537043,0.9696969985961914,0.16354088485240936
64,1.0,0.0030595562420785427,0.9730639457702637,0.16093868017196655
65,1.0,0.0035339954774826765,0.9696969985961914,0.1610671579837799
66,0.9982547760009766,0.006475501228123903,0.9730639457702637,0.15115982294082642
67,1.0,0.0024335007183253765,0.9764309525489807,0.15027448534965515
68,1.0,0.003151296405121684,0.9730639457702637,0.1496923863887787
69,1.0,0.0028872753027826548,0.9764309525489807,0.14657212793827057
70,1.0,0.0031492614652961493,0.9730639457702637,0.150468111038208
71,1.0,0.00386612000875175,0.9764309525489807,0.14965027570724487
72,1.0,0.0018430931959301233,0.9696969985961914,0.14920857548713684
73,1.0,0.002701949328184128,0.9764309525489807,0.14896149933338165
74,1.0,0.0037500092294067144,0.9730639457702637,0.1481514275074005
75,0.9982547760009766,0.008504137396812439,0.9764309525489807,0.16243883967399597
76,0.9982547760009766,0.00473028514534235,0.9696969985961914,0.15098537504673004
77,1.0,0.0027111603412777185,0.9730639457702637,0.14476417005062103
78,1.0,0.003305410733446479,0.9730639457702637,0.1445087492465973
79,1.0,0.0022984440438449383,0.9730639457702637,0.1395779550075531
80,1.0,0.002189479535445571,0.9730639457702637,0.13839374482631683
81,1.0,0.002714789006859064,0.9730639457702637,0.1413908153772354
82,1.0,0.002382537117227912,0.9730639457702637,0.14130528271198273
83,1.0,0.002635095501318574,0.9730639457702637,0.1395283341407776
84,1.0,0.0028211199678480625,0.9764309525489807,0.141420379281044
85,1.0,0.002326723886653781,0.9764309525489807,0.13729998469352722
86,1.0,0.0022839405573904514,0.9730639457702637,0.13169723749160767
87,1.0,0.0020435170736163855,0.9764309525489807,0.12963564693927765
88,0.9982547760009766,0.006443888880312443,0.9764309525489807,0.12592577934265137
89,1.0,0.0038569492753595114,0.9764309525489807,0.12766464054584503
90,1.0,0.0023290254175662994,0.9764309525489807,0.12636221945285797
91,0.9982547760009766,0.005236076656728983,0.9764309525489807,0.1176663413643837
92,1.0,0.0019372539827600121,0.9797979593276978,0.11992661654949188
93,1.0,0.0015717515489086509,0.9797979593276978,0.12159661203622818
94,1.0,0.002156119327992201,0.9764309525489807,0.1223628893494606
95,1.0,0.0021790063474327326,0.9797979593276978,0.13074246048927307
96,1.0,0.0021706807892769575,0.9797979593276978,0.1325591504573822
97,1.0,0.0033752399031072855,0.9764309525489807,0.12435922026634216
98,1.0,0.001450911513529718,0.9764309525489807,0.12350060790777206
99,1.0,0.0027568696532398462,0.9797979593276978,0.12732408940792084
100,1.0,0.0016696257516741753,0.9730639457702637,0.12913866341114044
101,1.0,0.0010396839352324605,0.9730639457702637,0.12694376707077026
102,1.0,0.0015718715731054544,0.9730639457702637,0.12944863736629486
103,1.0,0.0023470858577638865,0.9764309525489807,0.12893269956111908
104,1.0,0.002438273746520281,0.9764309525489807,0.1360604614019394
105,0.9965096116065979,0.006273673381656408,0.9696969985961914,0.1381678432226181
106,1.0,0.0019587555434554815,0.9730639457702637,0.14043961465358734
107,1.0,0.002089741174131632,0.9730639457702637,0.14454229176044464
108,1.0,0.005418736021965742,0.9730639457702637,0.16300196945667267
109,1.0,0.0019091767026111484,0.9730639457702637,0.15599538385868073
110,1.0,0.000991946435533464,0.9730639457702637,0.1480947732925415
111,1.0,0.0031187969725579023,0.9764309525489807,0.13811324536800385
112,1.0,0.0015122938202694058,0.9764309525489807,0.13598443567752838
113,1.0,0.001560251577757299,0.9663299918174744,0.1367870271205902
114,1.0,0.0010150524321943521,0.9696969985961914,0.1383172869682312
115,0.9982547760009766,0.0027192775160074234,0.9730639457702637,0.141261488199234
116,1.0,0.0026809964329004288,0.9730639457702637,0.14386001229286194
117,1.0,0.001915169064886868,0.9730639457702637,0.14133141934871674
118,1.0,0.0014623497845605016,0.9764309525489807,0.1401924043893814
119,1.0,0.0038873383309692144,0.9764309525489807,0.14951418340206146
120,1.0,0.00176412018481642,0.9730639457702637,0.1557157337665558
121,1.0,0.001092250575311482,0.9730639457702637,0.1651347577571869
122,1.0,0.0012476146221160889,0.9696969985961914,0.16187284886837006
