epoch,accuracy,loss,val_accuracy,val_loss
0,0.27659574151039124,2.5718867778778076,0.6966292262077332,1.3165974617004395
1,0.368794322013855,1.983960509300232,0.6516854166984558,1.3858815431594849
2,0.4609929025173187,1.6877517700195312,0.6629213690757751,1.4382688999176025
3,0.5815602540969849,1.372349739074707,0.6404494643211365,1.4656480550765991
4,0.6170212626457214,1.2671542167663574,0.617977499961853,1.482581377029419
5,0.7304964661598206,1.0459340810775757,0.617977499961853,1.4842896461486816
6,0.7872340679168701,0.9396594762802124,0.617977499961853,1.4728705883026123
7,0.7943262457847595,0.8885082006454468,0.617977499961853,1.4528822898864746
8,0.8510638475418091,0.7610066533088684,0.617977499961853,1.4261261224746704
9,0.8510638475418091,0.7452471852302551,0.6292135119438171,1.3981603384017944
10,0.8936170339584351,0.6751019358634949,0.6292135119438171,1.3732060194015503
11,0.8936170339584351,0.6548951864242554,0.6292135119438171,1.353631615638733
12,0.8936170339584351,0.6121659278869629,0.6516854166984558,1.3512080907821655
13,0.9290780425071716,0.549525797367096,0.6404494643211365,1.3516027927398682
14,0.9078013896942139,0.5002020001411438,0.6853932738304138,1.3491626977920532
15,0.9219858050346375,0.5265201330184937,0.6853932738304138,1.3525198698043823
16,0.9503546357154846,0.45657071471214294,0.6741573214530945,1.3681286573410034
17,0.9716312289237976,0.437399685382843,0.6853932738304138,1.3776044845581055
18,0.936170220375061,0.44114574790000916,0.6741573214530945,1.3823801279067993
19,0.9432623982429504,0.4186597466468811,0.6404494643211365,1.3935704231262207
20,0.9645389914512634,0.3979821801185608,0.6404494643211365,1.3974659442901611
21,0.9716312289237976,0.3188202977180481,0.6516854166984558,1.405356764793396
22,0.9716312289237976,0.3825599253177643,0.6516854166984558,1.4194625616073608
23,0.978723406791687,0.3024820387363434,0.617977499961853,1.4308464527130127
24,0.957446813583374,0.3232702612876892,0.617977499961853,1.4391510486602783
25,0.9432623982429504,0.3385515809059143,0.584269642829895,1.4552043676376343
26,0.9645389914512634,0.30827596783638,0.5955055952072144,1.4617865085601807
27,0.9716312289237976,0.2681845724582672,0.617977499961853,1.4466136693954468
28,0.9929078221321106,0.241891548037529,0.617977499961853,1.447539210319519
29,0.9929078221321106,0.25566810369491577,0.617977499961853,1.4531505107879639
30,0.9929078221321106,0.22512657940387726,0.6067415475845337,1.4482405185699463
